"","ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ","DEVLET","ESKİŞEHİR","İKİNCİ Ö.","3","3","6","4502","2756","7258","304","112","416","0","0","0","4809","2871","7680",""
"","ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ","DEVLET","ESKİŞEHİR","UZAKTAN Ö.","0","0","0","0","0","0","26","25","51","0","0","0","26","25","51",""
"","ESKİŞEHİR TEKNİK ÜNİVERSİTESİ","DEVLET","ESKİŞEHİR","BİRİNCİ Ö.","2296","722","3018","4808","3765","8573","1018","728","1746","349","235","584","8471","5450","13921",""
"","ESKİŞEHİR TEKNİK ÜNİVERSİTESİ","DEVLET","ESKİŞEHİR","İKİNCİ Ö.","78","21","99","0","0","0","0","0","0","0","0","0","78","21","99",""
"","ESKİŞEHİR TEKNİK ÜNİVERSİTESİ","DEVLET","ESKİŞEHİR","UZAKTAN Ö.","0","0","0","0","0","0","248","52","300","0","0","0","248","52","300",""
"","FARUK SARAÇ TASARIM MESLEK YÜKSEKOKULU","VAKIF MYO","BURSA","BİRİNCİ Ö.","204","393","597","0","0","0","0","0","0","0","0","0","204","393","597",""
"","FARUK SARAÇ TASARIM MESLEK YÜKSEKOKULU","VAKIF MYO","BURSA","İKİNCİ Ö.","12","18","30","0","0","0","0","0","0","0","0","0","12","18","30",""
"","FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","230","345","575","2131","2863","4994","303","408","711","79","76","155","2743","3692","6435",""
"","FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","137","152","289","0","0","0","0","0","0","0","0","0","137","152","289",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","FIRAT ÜNİVERSİTESİ","DEVLET","ELAZIĞ","BİRİNCİ Ö.","3317","2137","5454","11258","8881","20139","1783","1275","3058","579","350","929","16937","12643","29580",""
"","FIRAT ÜNİVERSİTESİ","DEVLET","ELAZIĞ","İKİNCİ Ö.","1303","614","1917","6000","2503","8503","210","39","249","0","0","0","7513","3156","10669",""
"","FIRAT ÜNİVERSİTESİ","DEVLET","ELAZIĞ","UZAKTAN Ö.","0","1","1","486","642","1128","0","0","0","0","0","0","486","643","1129",""
"","GALATASARAY ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","0","0","0","1336","1329","2665","449","445","894","162","152","314","1947","1926","3873",""
"","GALATASARAY ÜNİVERSİTESİ","DEVLET","İSTANBUL","İKİNCİ Ö.","129","27","156","0","0","0","179","281","460","0","0","0","308","308","616",""
"","GAZİ ÜNİVERSİTESİ","DEVLET","ANKARA","BİRİNCİ Ö.","2626","1449","4075","12713","13423","26136","3148","3735","6883","1607","1649","3256","20094","20256","40350",""
"","GAZİ ÜNİVERSİTESİ","DEVLET","ANKARA","İKİNCİ Ö.","843","277","1120","779","355","1134","53","47","100","0","0","0","1675","679","2354",""
"","GAZİ ÜNİVERSİTESİ","DEVLET","ANKARA","UZAKTAN Ö.","467","373","840","0","0","0","44","17","61","0","0","0","511","390","901",""
"","GAZİANTEP ÜNİVERSİTESİ","DEVLET","GAZİANTEP","BİRİNCİ Ö.","6026","4936","10962","9744","10426","20170","2213","1446","3659","442","250","692","18425","17058","35483",""
"","GAZİANTEP ÜNİVERSİTESİ","DEVLET","GAZİANTEP","İKİNCİ Ö.","2052","733","2785","3453","1846","5299","762","335","1097","0","0","0","6267","2914","9181",""
"","GAZİANTEP ÜNİVERSİTESİ","DEVLET","GAZİANTEP","UZAKTAN Ö.","0","0","0","0","0","0","130","21","151","0","0","0","130","21","151",""
"","GEBZE TEKNİK ÜNİVERSİTESİ","DEVLET","KOCAELİ","BİRİNCİ Ö.","0","0","0","2173","1485","3658","1617","891","2508","472","327","799","4262","2703","6965",""
"","GEBZE TEKNİK ÜNİVERSİTESİ","DEVLET","KOCAELİ","İKİNCİ Ö.","0","0","0","0","0","0","484","101","585","0","0","0","484","101","585",""
"","GİRESUN ÜNİVERSİTESİ","DEVLET","GİRESUN","BİRİNCİ Ö.","5526","4795","10321","4921","6129","11050","768","706","1474","65","62","127","11280","11692","22972",""
"","GİRESUN ÜNİVERSİTESİ","DEVLET","GİRESUN","İKİNCİ Ö.","2672","1730","4402","1933","1925","3858","36","2","38","0","0","0","4641","3657","8298",""
"","GÜMÜŞHANE ÜNİVERSİTESİ","DEVLET","GÜMÜŞHANE","BİRİNCİ Ö.","2101","1690","3791","3073","3514","6587","530","363","893","55","23","78","5759","5590","11349",""
"","GÜMÜŞHANE ÜNİVERSİTESİ","DEVLET","GÜMÜŞHANE","İKİNCİ Ö.","918","797","1715","2505","1777","4282","0","0","0","0","0","0","3423","2574","5997",""
"","HACETTEPE ÜNİVERSİTESİ","DEVLET","ANKARA","BİRİNCİ Ö.","2142","2285","4427","14894","20437","35331","2610","3278","5888","1867","2262","4129","21513","28262","49775",""
"","HACETTEPE ÜNİVERSİTESİ","DEVLET","ANKARA","İKİNCİ Ö.","729","141","870","0","0","0","778","490","1268","0","0","0","1507","631","2138",""
"","HACETTEPE ÜNİVERSİTESİ","DEVLET","ANKARA","UZAKTAN Ö.","0","0","0","0","0","0","27","67","94","0","0","0","27","67","94",""
"","HAKKARİ ÜNİVERSİTESİ","DEVLET","HAKKARİ","BİRİNCİ Ö.","734","513","1247","308","310","618","26","10","36","0","0","0","1068","833","1901",""
"","HAKKARİ ÜNİVERSİTESİ","DEVLET","HAKKARİ","İKİNCİ Ö.","0","1","1","2","1","3","0","0","0","0","0","0","2","2","4",""
"","HALİÇ ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","489","603","1092","4044","4087","8131","655","672","1327","143","55","198","5331","5417","10748",""
"","HALİÇ ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","32","36","68","0","0","0","0","0","0","0","0","0","32","36","68",""
"","HARRAN ÜNİVERSİTESİ","DEVLET","ŞANLIURFA","BİRİNCİ Ö.","4341","3230","7571","5906","5828","11734","1520","834","2354","210","95","305","11977","9987","21964",""
"","HARRAN ÜNİVERSİTESİ","DEVLET","ŞANLIURFA","İKİNCİ Ö.","1169","496","1665","1142","699","1841","83","12","95","0","0","0","2394","1207","3601",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","HASAN KALYONCU ÜNİVERSİTESİ","VAKIF","GAZİANTEP","BİRİNCİ Ö.","209","348","557","2547","3291","5838","769","499","1268","126","96","222","3651","4234","7885",""
"","HASAN KALYONCU ÜNİVERSİTESİ","VAKIF","GAZİANTEP","UZAKTAN Ö.","0","0","0","0","0","0","40","6","46","0","0","0","40","6","46",""
"","HATAY MUSTAFA KEMAL ÜNİVERSİTESİ","DEVLET","HATAY","BİRİNCİ Ö.","3845","3002","6847","5770","5889","11659","858","646","1504","152","98","250","10625","9635","20260",""
"","HATAY MUSTAFA KEMAL ÜNİVERSİTESİ","DEVLET","HATAY","İKİNCİ Ö.","1081","594","1675","701","510","1211","277","36","313","0","0","0","2059","1140","3199",""
"","HATAY MUSTAFA KEMAL ÜNİVERSİTESİ","DEVLET","HATAY","UZAKTAN Ö.","0","0","0","0","0","0","85","8","93","0","0","0","85","8","93",""
"","HİTİT ÜNİVERSİTESİ","DEVLET","ÇORUM","BİRİNCİ Ö.","4301","2392","6693","3241","3337","6578","675","581","1256","106","51","157","8323","6361","14684",""
"","HİTİT ÜNİVERSİTESİ","DEVLET","ÇORUM","İKİNCİ Ö.","786","442","1228","1420","1112","2532","102","12","114","0","0","0","2308","1566","3874",""
"","IĞDIR ÜNİVERSİTESİ","DEVLET","IĞDIR","BİRİNCİ Ö.","1102","1226","2328","1185","906","2091","595","223","818","14","4","18","2896","2359","5255",""
"","IĞDIR ÜNİVERSİTESİ","DEVLET","IĞDIR","İKİNCİ Ö.","408","357","765","403","293","696","16","2","18","0","0","0","827","652","1479",""
"","ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ","DEVLET","ISPARTA","BİRİNCİ Ö.","12508","7702","20210","2782","1008","3790","739","434","1173","129","76","205","16158","9220","25378",""
"","ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ","DEVLET","ISPARTA","İKİNCİ Ö.","5404","2687","8091","1630","475","2105","0","0","0","0","0","0","7034","3162","10196",""
"","ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ","DEVLET","ISPARTA","UZAKTAN Ö.","656","466","1122","13","11","24","0","0","0","0","0","0","669","477","1146",""
"","IŞIK ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","308","407","715","2771","2068","4839","374","293","667","44","27","71","3497","2795","6292",""
"","IŞIK ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","232","196","428","23","19","42","0","0","0","0","0","0","255","215","470",""
"","IŞIK ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","0","0","0","0","0","0","184","48","232","0","0","0","184","48","232",""
"","İBN HALDUN ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","0","0","0","205","198","403","249","237","486","64","25","89","518","460","978",""
"","İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ","VAKIF","ANKARA","BİRİNCİ Ö.","0","0","0","5881","5133","11014","390","363","753","232","186","418","6503","5682","12185",""
"","İNÖNÜ ÜNİVERSİTESİ","DEVLET","MALATYA","BİRİNCİ Ö.","1985","1735","3720","8826","10609","19435","1510","1192","2702","772","407","1179","13093","13943","27036",""
"","İNÖNÜ ÜNİVERSİTESİ","DEVLET","MALATYA","İKİNCİ Ö.","658","297","955","3723","3263","6986","191","60","251","0","0","0","4572","3620","8192",""
"","İNÖNÜ ÜNİVERSİTESİ","DEVLET","MALATYA","UZAKTAN Ö.","152","47","199","1648","2293","3941","67","12","79","0","0","0","1867","2352","4219",""
"","İSKENDERUN TEKNİK ÜNİVERSİTESİ","DEVLET","HATAY","BİRİNCİ Ö.","2527","765","3292","2651","793","3444","537","234","771","67","25","92","5782","1817","7599",""
"","İSKENDERUN TEKNİK ÜNİVERSİTESİ","DEVLET","HATAY","İKİNCİ Ö.","698","123","821","2045","458","2503","104","20","124","0","0","0","2847","601","3448",""
"","İSTANBUL AREL ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","1760","1600","3360","2909","2776","5685","1396","903","2299","125","110","235","6190","5389","11579",""
"","İSTANBUL AREL ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","1013","703","1716","0","0","0","0","0","0","0","0","0","1013","703","1716",""
"","İSTANBUL AREL ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","0","0","0","0","0","0","360","41","401","0","0","0","360","41","401",""
"","İSTANBUL AYDIN ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","4789","4385","9174","8403","8106","16509","2418","1830","4248","164","116","280","15774","14437","30211",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","İSTANBUL AYDIN ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","3178","2430","5608","0","0","0","0","0","0","0","0","0","3178","2430","5608",""
"","İSTANBUL AYDIN ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","144","29","173","0","0","0","5","2","7","0","0","0","149","31","180",""
"","İSTANBUL AYVANSARAY ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","1504","1746","3250","133","172","305","62","48","110","0","0","0","1699","1966","3665",""
"","İSTANBUL AYVANSARAY ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","756","576","1332","0","0","0","0","0","0","0","0","0","756","576","1332",""
"","İSTANBUL AYVANSARAY ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","215","522","737","0","0","0","0","0","0","0","0","0","215","522","737",""
"","İSTANBUL BİLGİ ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","1642","1770","3412","8441","8048","16489","1223","1689","2912","113","116","229","11419","11623","23042",""
"","İSTANBUL BİLGİ ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","1055","883","1938","0","0","0","0","0","0","0","0","0","1055","883","1938",""
"","İSTANBUL BİLGİ ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","0","1","1","0","0","0","173","110","283","0","0","0","173","111","284",""
"","İSTANBUL ESENYURT ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","991","981","1972","1926","1649","3575","394","294","688","0","0","0","3311","2924","6235",""
"","İSTANBUL ESENYURT ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","366","271","637","0","0","0","0","0","0","0","0","0","366","271","637",""
"","İSTANBUL ESENYURT ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","0","0","0","0","0","0","212","52","264","0","0","0","212","52","264",""
"","İSTANBUL GEDİK ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","775","456","1231","1462","967","2429","418","194","612","49","14","63","2704","1631","4335",""
"","İSTANBUL GEDİK ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","173","27","200","0","0","0","2","0","2","0","0","0","175","27","202",""
"","İSTANBUL GELİŞİM ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","3141","2932","6073","6764","5630","12394","1130","769","1899","109","32","141","11144","9363","20507",""
"","İSTANBUL GELİŞİM ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","1844","1388","3232","0","0","0","0","0","0","0","0","0","1844","1388","3232",""
"","İSTANBUL KAVRAM MESLEK YÜKSEKOKULU","VAKIF MYO","İSTANBUL","BİRİNCİ Ö.","656","705","1361","0","0","0","0","0","0","0","0","0","656","705","1361",""
"","İSTANBUL KAVRAM MESLEK YÜKSEKOKULU","VAKIF MYO","İSTANBUL","İKİNCİ Ö.","339","277","616","0","0","0","0","0","0","0","0","0","339","277","616",""
"","İSTANBUL KENT ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","101","344","445","96","540","636","671","351","1022","0","0","0","868","1235","2103",""
"","İSTANBUL KÜLTÜR ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","1588","1205","2793","5853","5218","11071","726","505","1231","132","72","204","8299","7000","15299",""
"","İSTANBUL KÜLTÜR ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","138","128","266","0","0","0","0","0","0","0","0","0","138","128","266",""
"","İSTANBUL KÜLTÜR ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","0","0","0","0","0","0","117","15","132","0","0","0","117","15","132",""
"","İSTANBUL MEDENİYET ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","0","0","0","2580","3304","5884","509","331","840","172","146","318","3261","3781","7042",""
"","İSTANBUL MEDENİYET ÜNİVERSİTESİ","DEVLET","İSTANBUL","İKİNCİ Ö.","0","0","0","0","0","0","351","161","512","0","0","0","351","161","512",""
"","İSTANBUL MEDİPOL ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","2408","4741","7149","5515","11899","17414","508","847","1355","216","270","486","8647","17757","26404",""
"","İSTANBUL MEDİPOL ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","1764","2424","4188","0","0","0","0","0","0","0","0","0","1764","2424","4188",""
"","İSTANBUL MEDİPOL ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","8","4","12","7","5","12","0","0","0","0","0","0","15","9","24",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","İSTANBUL OKAN ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","1759","1717","3476","5379","5010","10389","1461","1575","3036","224","154","378","8823","8456","17279",""
"","İSTANBUL OKAN ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","534","431","965","0","0","0","0","0","0","0","0","0","534","431","965",""
"","İSTANBUL OKAN ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","58","26","84","0","0","0","4132","126","4258","0","0","0","4190","152","4342",""
"","İSTANBUL RUMELİ ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","614","746","1360","223","238","461","417","81","498","0","0","0","1254","1065","2319",""
"","İSTANBUL RUMELİ ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","10","16","26","0","0","0","0","0","0","0","0","0","10","16","26",""
"","İSTANBUL RUMELİ ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","0","0","0","0","0","0","72","26","98","0","0","0","72","26","98",""
"","İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","0","0","0","2750","4540","7290","1609","994","2603","440","120","560","4799","5654","10453",""
"","İSTANBUL ŞEHİR ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","300","336","636","2384","2135","4519","454","365","819","13","28","41","3151","2864","6015",""
"","İSTANBUL ŞEHİR ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","36","57","93","0","0","0","0","0","0","0","0","0","36","57","93",""
"","İSTANBUL ŞİŞLİ MESLEK YÜKSEKOKULU","VAKIF MYO","İSTANBUL","BİRİNCİ Ö.","1255","1548","2803","0","0","0","0","0","0","0","0","0","1255","1548","2803",""
"","İSTANBUL ŞİŞLİ MESLEK YÜKSEKOKULU","VAKIF MYO","İSTANBUL","İKİNCİ Ö.","600","642","1242","0","0","0","0","0","0","0","0","0","600","642","1242",""
"","İSTANBUL TEKNİK ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","15","0","15","17871","8362","26233","5435","3436","8871","2208","1555","3763","25529","13353","38882",""
"","İSTANBUL TEKNİK ÜNİVERSİTESİ","DEVLET","İSTANBUL","İKİNCİ Ö.","26","6","32","0","0","0","198","144","342","0","0","0","224","150","374",""
"","İSTANBUL TİCARET ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","114","79","193","3468","2729","6197","1220","795","2015","325","170","495","5127","3773","8900",""
"","İSTANBUL TİCARET ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","6","11","17","0","0","0","0","0","0","0","0","0","6","11","17",""
"","İSTANBUL TİCARET ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","0","0","0","0","0","0","32","13","45","0","0","0","32","13","45",""
"","İSTANBUL ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","435","346","781","22400","22078","44478","6180","6094","12274","3135","2734","5869","32150","31252","63402",""
"","İSTANBUL ÜNİVERSİTESİ","DEVLET","İSTANBUL","İKİNCİ Ö.","0","0","0","2830","2590","5420","642","495","1137","0","0","0","3472","3085","6557",""
"","İSTANBUL ÜNİVERSİTESİ","DEVLET","İSTANBUL","UZAKTAN Ö.","1827","1983","3810","5435","6157","11592","128","31","159","0","0","0","7390","8171","15561",""
"","İSTANBUL ÜNİVERSİTESİ","DEVLET","İSTANBUL","AÇIK Ö.","26627","41032","67659","56288","96163","152451","0","0","0","0","0","0","82915","137195","220110",""
"","İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA","DEVLET","İSTANBUL","BİRİNCİ Ö.","5217","3324","8541","10606","9750","20356","1749","1905","3654","944","1119","2063","18516","16098","34614",""
"","İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA","DEVLET","İSTANBUL","İKİNCİ Ö.","2221","412","2633","113","22","135","16","5","21","0","0","0","2350","439","2789",""
"","İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA","DEVLET","İSTANBUL","UZAKTAN Ö.","497","747","1244","25","13","38","3","0","3","0","0","0","525","760","1285",""
"","İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","572","782","1354","2611","2929","5540","1218","368","1586","34","15","49","4435","4094","8529",""
"","İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","212","157","369","0","0","0","0","0","0","0","0","0","212","157","369",""
"","İSTANBUL 29 MAYIS ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","0","0","0","452","862","1314","124","149","273","33","27","60","609","1038","1647",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","İSTİNYE ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","602","1013","1615","1004","1987","2991","234","198","432","0","0","0","1840","3198","5038",""
"","İSTİNYE ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","207","203","410","0","0","0","0","0","0","0","0","0","207","203","410",""
"","İZMİR BAKIRÇAY ÜNİVERSİTESİ","DEVLET","İZMİR","BİRİNCİ Ö.","25","40","65","338","428","766","0","0","0","0","0","0","363","468","831",""
"","İZMİR DEMOKRASİ ÜNİVERSİTESİ","DEVLET","İZMİR","BİRİNCİ Ö.","0","0","0","910","1055","1965","56","71","127","2","2","4","968","1128","2096",""
"","İZMİR DEMOKRASİ ÜNİVERSİTESİ","DEVLET","İZMİR","İKİNCİ Ö.","0","0","0","0","0","0","96","49","145","0","0","0","96","49","145",""
"","İZMİR EKONOMİ ÜNİVERSİTESİ","VAKIF","İZMİR","BİRİNCİ Ö.","702","861","1563","3483","3560","7043","269","267","536","36","42","78","4490","4730","9220",""
"","İZMİR EKONOMİ ÜNİVERSİTESİ","VAKIF","İZMİR","İKİNCİ Ö.","24","16","40","0","0","0","0","0","0","0","0","0","24","16","40",""
"","İZMİR EKONOMİ ÜNİVERSİTESİ","VAKIF","İZMİR","UZAKTAN Ö.","0","0","0","0","0","0","59","3","62","0","0","0","59","3","62",""
"","İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ","DEVLET","İZMİR","BİRİNCİ Ö.","222","426","648","4524","4822","9346","762","622","1384","196","114","310","5704","5984","11688",""
"","İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ","DEVLET","İZMİR","İKİNCİ Ö.","0","0","0","0","0","0","601","148","749","0","0","0","601","148","749",""
"","İZMİR KAVRAM MESLEK YÜKSEKOKULU","VAKIF MYO","İSTANBUL","BİRİNCİ Ö.","250","360","610","0","0","0","0","0","0","0","0","0","250","360","610",""
"","İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ","DEVLET","İZMİR","BİRİNCİ Ö.","0","0","0","2051","1698","3749","471","475","946","205","213","418","2727","2386","5113",""
"","İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ","DEVLET","İZMİR","İKİNCİ Ö.","0","0","0","0","0","0","47","22","69","0","0","0","47","22","69",""
"","KADİR HAS ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","239","225","464","2628","2625","5253","339","342","681","177","69","246","3383","3261","6644",""
"","KAFKAS ÜNİVERSİTESİ","DEVLET","KARS","BİRİNCİ Ö.","1961","1995","3956","5320","4917","10237","628","512","1140","84","63","147","7993","7487","15480",""
"","KAFKAS ÜNİVERSİTESİ","DEVLET","KARS","İKİNCİ Ö.","1044","779","1823","1460","1331","2791","51","2","53","0","0","0","2555","2112","4667",""
"","KAFKAS ÜNİVERSİTESİ","DEVLET","KARS","UZAKTAN Ö.","52","46","98","0","0","0","0","0","0","0","0","0","52","46","98",""
"","KAHRAMANMARAŞ İSTİKLAL ÜNİVERSİTESİ","DEVLET","KAHRAMANMARAŞ","BİRİNCİ Ö.","957","262","1219","0","0","0","0","0","0","0","0","0","957","262","1219",""
"","KAHRAMANMARAŞ İSTİKLAL ÜNİVERSİTESİ","DEVLET","KAHRAMANMARAŞ","İKİNCİ Ö.","210","59","269","0","0","0","0","0","0","0","0","0","210","59","269",""
"","KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ","DEVLET","KAHRAMANMARAŞ","BİRİNCİ Ö.","5156","4001","9157","5971","6325","12296","1625","1149","2774","291","168","459","13043","11643","24686",""
"","KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ","DEVLET","KAHRAMANMARAŞ","İKİNCİ Ö.","2184","1185","3369","2818","1871","4689","453","75","528","0","0","0","5455","3131","8586",""
"","KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ","DEVLET","KAHRAMANMARAŞ","UZAKTAN Ö.","74","53","127","45","65","110","287","25","312","0","0","0","406","143","549",""
"","KAPADOKYA ÜNİVERSİTESİ","VAKIF","NEVŞEHİR","BİRİNCİ Ö.","1760","1784","3544","100","185","285","25","10","35","0","0","0","1885","1979","3864",""
"","KAPADOKYA ÜNİVERSİTESİ","VAKIF","NEVŞEHİR","İKİNCİ Ö.","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1",""
"","KAPADOKYA ÜNİVERSİTESİ","VAKIF","NEVŞEHİR","UZAKTAN Ö.","303","244","547","0","0","0","27","9","36","0","0","0","330","253","583",""
"","KARABÜK ÜNİVERSİTESİ","DEVLET","KARABÜK","BİRİNCİ Ö.","5505","3399","8904","12817","8914","21731","1610","1078","2688","369","89","458","20301","13480","33781",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","KARABÜK ÜNİVERSİTESİ","DEVLET","KARABÜK","İKİNCİ Ö.","2917","1824","4741","7516","3879","11395","0","0","0","0","0","0","10433","5703","16136",""
"","KARABÜK ÜNİVERSİTESİ","DEVLET","KARABÜK","UZAKTAN Ö.","364","617","981","481","217","698","345","109","454","0","0","0","1190","943","2133",""
"","KARADENİZ TEKNİK ÜNİVERSİTESİ","DEVLET","TRABZON","BİRİNCİ Ö.","2538","1529","4067","11568","9568","21136","1575","1449","3024","700","519","1219","16381","13065","29446",""
"","KARADENİZ TEKNİK ÜNİVERSİTESİ","DEVLET","TRABZON","İKİNCİ Ö.","85","20","105","4932","3408","8340","33","10","43","0","0","0","5050","3438","8488",""
"","KARADENİZ TEKNİK ÜNİVERSİTESİ","DEVLET","TRABZON","UZAKTAN Ö.","12","3","15","48","67","115","227","31","258","0","0","0","287","101","388",""
"","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","DEVLET","KARAMAN","BİRİNCİ Ö.","1750","2067","3817","2496","3195","5691","488","384","872","25","24","49","4759","5670","10429",""
"","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","DEVLET","KARAMAN","İKİNCİ Ö.","825","972","1797","1126","1098","2224","207","98","305","0","0","0","2158","2168","4326",""
"","KASTAMONU ÜNİVERSİTESİ","DEVLET","KASTAMONU","BİRİNCİ Ö.","4312","2562","6874","6067","6736","12803","1398","994","2392","244","107","351","12021","10399","22420",""
"","KASTAMONU ÜNİVERSİTESİ","DEVLET","KASTAMONU","İKİNCİ Ö.","1287","1006","2293","2366","1725","4091","1140","338","1478","0","0","0","4793","3069","7862",""
"","KASTAMONU ÜNİVERSİTESİ","DEVLET","KASTAMONU","UZAKTAN Ö.","0","0","0","0","0","0","149","82","231","0","0","0","149","82","231",""
"","KAYSERİ ÜNİVERSİTESİ","DEVLET","KAYSERİ","BİRİNCİ Ö.","5258","2714","7972","418","364","782","56","34","90","3","3","6","5735","3115","8850",""
